name;sku;subtitle;description;category1;category2;category3;image;ribbon;ribbonColor;weight;price;recommended_price;quantity;enabled;taxClassCode;shipping_freight;fixed_shipping_rate_only;shippingType;shippingMethodMarkup;shippingFlatRate;shippingDisabledMethods;shippingEnabledMethods;upc;brand;seo_title;seo_description;product_url;product_id
Eine Seefahrt die ist lustig;056t-0173;Text;"<p>Das alte Seemannslied entstand vermutlich um die Jahrhundertwende 1900 und ist im Laufe der Zeit mit vielen weiteren und vor allem lustigen Strophen ergänzt worden. Taucht in eurer Fantasie in die Welt der Seefahrt ein, hört die Möwen, riecht das Salzwasser und habt gemeinsam jede Menge Spaß auf eurem Schiff!!</p><ul>
	<li><em>Tonart: G-Dur</em></li>
	<li><em>Stimmumfang: b - d2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/seefahrt.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Seefahrt, Schiff, Kapitän, Meer, Boot, Salzwasser, alle Mann an Deck
</p>";Musik für Zuhause / Songtexte;Material für deinen Musikunterricht / Texte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1770637150.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Eine Seefahrt die ist lustig |📝Text | minimusiker.de;... eine Seefahrt, die ist schön!🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Eine-Seefahrt-die-ist-lustig/p/253644692;253644692
Einfach spitze, dass du da bist;057pb-0479;Playback;"<p>Ob zur Begrüßung im Morgenkreis oder als Willkommenslied bei der Einschulung. Dieser Song verbreitet gute Laune und mit den passenden Bewegungen kommt ihr so richtig in Fahrt.
</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c2 - a2</em></li>
	<li><em>Level: Anfänger</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-4. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Spitze, klatschen, singen, tanzen, Willkommen, Begrüßung
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1891728993.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Einfach spitze, dass du da bist |🎤Playback | minimusiker.de;... kommt, wir loben Gott den Herr'n...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Einfach-spitze-dass-du-da-bist/p/253644478;253644478
Einfach spitze, dass du da bist;057s-0478;Song;"<p>Ob zur Begrüßung im Morgenkreis oder als Willkommenslied bei der Einschulung. Dieser Song verbreitet gute Laune und mit den passenden Bewegungen kommt ihr so richtig in Fahrt.
</p><ul>
	<li><em>Tonart: C-Dur</em></li>
	<li><em>Stimmumfang: c2 - a2</em></li>
	<li><em>Level: Anfänger</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/einfachspitze.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Spitze, klatschen, singen, tanzen, Willkommen, Begrüßung
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1891810057.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Einfach spitze dass du da bist |🎵Kinderlied | minimusiker.de;kommt, wir loben Gott den Herrn ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Einfach-spitze-dass-du-da-bist/p/253644632;253644632
Ein Mann der sich Kolumbus nannte;052n-0196;Noten;"<p>""widewidewitt...."" wer kennt die Geschichte von Kolumbus? In diesem temporeichen Lied könnt ihr sie noch einmal aufarbeiten ; )
</p><ul>
	<li><em>Tonart: G-Dur</em></li>
	<li><em>Stimmumfang: d1 - d2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 1.-4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/kolumbus.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kolumbus, Amerika, entdecken, Gloria, Victoria, widewidewitt</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1770742088.jpg;;;;2.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Mann der sich Kolumbus nannt |🎼Noten | minimusiker.de;... wide wide witt bum bum ... 🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Ein-Mann-der-sich-Kolumbus-nannte/p/253644271;253644271
Ein Mann der sich Kolumbus nannte;052pb-0195;Playback;"<p>""widewidewitt...."" wer kennt die Geschichte von Kolumbus? In diesem temporeichen Lied könnt ihr sie noch einmal aufarbeiten ; )
</p><ul>
	<li><em>Tonart: G-Dur</em></li>
	<li><em>Stimmumfang: d1 - d2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 1.-4. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Kolumbus, Amerika, entdecken, Gloria, Victoria, widewidewitt
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1770739179.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Mann der sich Kolumbus nannt |🎤Playback | minimusiker.de;... war in der Schifffahrt wohl bekannt ... 🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Ein-Mann-der-sich-Kolumbus-nannte/p/253644408;253644408
Ein Mann der sich Kolumbus nannte;052s-0194;Song;"<p>""widewidewitt...."" wer kennt die Geschichte von Kolumbus? In diesem temporeichen Lied könnt ihr sie noch einmal aufarbeiten ; )
</p><ul>
	<li><em>Tonart: G-Dur</em></li>
	<li><em>Stimmumfang: d1 - d2</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 1.-4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/kolumbus.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Kolumbus, Amerika, entdecken, Gloria, Victoria, widewidewitt
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1770724549.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Mann der sich Kolumbus nannte |🎵Kinderlied | minimusiker.de;Gloria, Viktoria, widewidewitt, bum, bum ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Ein-Mann-der-sich-Kolumbus-nannte/p/253644562;253644562
Ein Männlein steht im Walde;053n-0188;Noten;"<p>Ein mündlich überlieferter Klassiker, der vor allem im Kindergarten gern gesungen wird. Übrigens, es ist die Hagebutte, die dort im Wald steht.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: a1 - d2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/maennleinwalde.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Männlein, Hagebutte, Wald, Purpur Mäntlein, Natur
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786951737.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Männlein steht im Walde |🎼Noten | minimusiker.de;... ganz still und stumm ...🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Ein-Mannlein-steht-im-Walde/p/253644269;253644269
Ein Männlein steht im Walde;053pb-0187;Playback;"<p>Ein mündlich überlieferter Klassiker, der vor allem im Kindergarten gern gesungen wird. Übrigens, es ist die Hagebutte, die dort im Wald steht.</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: a1 - d2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Männlein, Hagebutte, Wald, Purpur Mäntlein, Natur</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786951745.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Männlein steht im Walde |🎤Playback | minimusiker.de;... ganz still und stumm ...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Ein-Mannlein-steht-im-Walde/p/253644406;253644406
Ein Männlein steht im Walde;053s-0186;Song;"<p>Ein mündlich überlieferter Klassiker, der vor allem im Kindergarten gern gesungen wird. Übrigens, es ist die Hagebutte, die dort im Wald steht.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: a1 - d2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/maennleinwalde.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Männlein, Hagebutte, Wald, Purpur Mäntlein, Natur
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786948803.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Männlein steht im Walde |🎵Kinderlied | minimusiker.de;... ganz still und stumm. ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Ein-Mannlein-steht-im-Walde/p/253644560;253644560
Ein Männlein steht im Walde;053t-0189;Text;"<p>Ein mündlich überlieferter Klassiker, der vor allem im Kindergarten gern gesungen wird. Übrigens, es ist die Hagebutte, die dort im Wald steht.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: a1 - d2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/maennleinwalde.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Männlein, Hagebutte, Wald, Purpur Mäntlein, Natur
</p>";Musik für Zuhause / Songtexte;Material für deinen Musikunterricht / Texte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786948816.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Ein Männlein steht im Walde |📝Text | minimusiker.de;... ganz still und stumm ...🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Ein-Mannlein-steht-im-Walde/p/253644696;253644696
Englische Kinderlieder;ton7-0734;Jetzt mit Musik von den Minimusikern;"<div>
	<div>
		<div>
			<div>
				<p>25 der besten<strong> Kinderlieder auf Englisch</strong>, frisch interpretiert von den <strong>Minimusikern</strong>!
				</p>
				<p>Animiert zum Mitsingen und tanzen: Ein <strong>fröhlicher und moderner Mix</strong> aus traditionellen englischen Kinderliedern, die spielerisch die erste <strong>Fremdsprache</strong> vermitteln. Die Kleinen und Erwachsenen finden <strong>Spaß</strong> an Liedern wie Five little Ducks, Incy Wincy Spider oder Old Mac Donald had a farm.
				</p>
			</div>
		</div>
	</div>
</div><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">	<source src=""https://www.hoerthin.de/audiovorschau/englischekinderlieder.mp3"" type=""audio/mpeg"">	</audio><br>
</p><h5>Liederliste</h5><p>The Wheels on the Bus / Head and Shoulders, Knees and Toes / Old MacDonald Had a Farm / If You're Happy and You Know It / Baa Baa Black Sheep / Incy Wincy Spider / Five Little Ducks / I'm a Little Teapot / Here We Go Round the Mulberry Bush / Girls and Boys Come out to Play / One, Two, Three, Four, Five / Looby Loo / Mary Had a Little Lamb / It's Raining, It's Pouring / Polly, Put the Kettle On / Miss Polly Had a Dolly / I Hear Thunder / London Bridge Is Falling Down / Little Miss Muffet / Row, Row, Row Your Boat / Hickory Dickory Duck / Jack and Jill / Humpty Dumpty / The Muffin Man / Twinkle Twinkle Little Star
</p>";Musik für Zuhause / CDs + Tonies;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2946354043.jpg;Tipp!;#FCA726;0.00;14.99;;44;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Englische Kinderlieder - Tonie |🇬🇧Kinderlieder | minimusiker.de;♡ Englische Kinderlieder-Tonie ♡ Lieblingslieder für Kinder ♡ Jetzt Tonie im Minimusiker Shop kaufen und kräftig mitsingen!🎵nur 3€ Versand ✔;https://minimusiker.de/shop/#!/Englische-Kinderlieder/p/421353047;421353047
Epo i tai tai;058n-0124;Noten;"<p>Ein mündlich überliefertes Tanz- und Bewegungslied in der Sprache der Maori aus Neuseeland. Eine vollständige Übersetzung gibt es leider nicht, es soll aber mit dem entfliehen vor einer großen Flut zu tun haben.</p><ul>
	<li><em>Tonart: je nach Tonart</em></li>
	<li><em>Stimmumfang: je nach Tonart</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/epoitaitai.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Neuseeland, Maori, epo i tai tai, Bewegung</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1787001595.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Epo i tai tai |🎼Noten | minimusiker.de;... epo i tuki tuki ...🎵Musik für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Epo-i-tai-tai/p/253644253;253644253
Epo i tai tai;058pb-0123;Playback;"<p>Ein mündlich überliefertes Tanz- und Bewegungslied in der Sprache der Maori aus Neuseeland. Eine vollständige Übersetzung gibt es leider nicht, es soll aber mit dem entfliehen vor einer großen Flut zu tun haben.</p><ul>
	<li><em>Tonart: je nach Tonart</em></li>
	<li><em>Stimmumfang: je nach Tonart</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Neuseeland, Maori, epo i tai tai, Bewegung</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786990859.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Epo i tai tai |🎤Playback | minimusiker.de;... epo i tuki tuki epo i tuki tuki e ... 🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Epo-i-tai-tai/p/253644389;253644389
Epo i tai tai;058s-0122;Song;"<p>Ein mündlich überliefertes Tanz- und Bewegungslied in der Sprache der Maori aus Neuseeland. Eine vollständige Übersetzung gibt es leider nicht, es soll aber mit dem entfliehen vor einer großen Flut zu tun haben.
</p><ul>
	<li><em>Tonart: je nach Tonart</em></li>
	<li><em>Stimmumfang: je nach Tonart</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/epoitaitai.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Neuseeland, Maori, epo i tai tai, Bewegung
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1787001610.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Epo i tai tai |🎵Kinderlied | minimusiker.de;Epo i tai tai, epo i tuki tuki e ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Epo-i-tai-tai/p/253644544;253644544
Epo i tai tai;058t-0125;Text;"<p>Ein mündlich überliefertes Tanz- und Bewegungslied in der Sprache der Maori aus Neuseeland. Eine vollständige Übersetzung gibt es leider nicht, es soll aber mit dem entfliehen vor einer großen Flut zu tun haben.
</p><ul>
	<li><em>Tonart: je nach Tonart</em></li>
	<li><em>Stimmumfang: je nach Tonart</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten, 1.-2. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/epoitaitai.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Neuseeland, Maori, epo i tai tai, Bewegung
</p>";Musik für Zuhause / Songtexte;Material für deinen Musikunterricht / Texte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1786990874.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Epo i tai tai |📝Text | minimusiker.de;Epo i tai tai, epo i tuki tuki e🎵Musik für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Epo-i-tai-tai/p/253644680;253644680
Es ist für uns eine Zeit angekommen;059pb-0283;Playback;"<p>Dieses Lied behandelt thematisch die Winterzeit und eignet sich somit auch für Kinder, die das Weihnachtsfest nicht feiern. Der Text schildert viele Beobachtungen aus der Natur. Idee: Lass die Kinder ein Bild malen, während sie dem Lied das erste Mal zuhören.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul><h5>Stichworte</h5><p>Weihnachten, Winter, Schnee, Natur, wandern, Klassiker
</p>";Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510713767.jpg;;;;4.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Es ist für uns eine Zeit angekommen |🎤Playback | minimusiker.de;...wandern wir, durch die weite, weiße Welt🎄Weihnachtslieder für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Es-ist-fur-uns-eine-Zeit-angekommen/p/253644430;253644430
Es ist für uns eine Zeit angekommen;059s-0282;Song;"<p>Dieses Lied behandelt thematisch die Winterzeit und eignet sich somit auch für Kinder, die das Weihnachtsfest nicht feiern. Der Text schildert viele Beobachtungen aus der Natur. Idee: Lass die Kinder ein Bild malen, während sie dem Lied das erste Mal zuhören.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/Esistfueruns.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Weihnachten, Winter, Schnee, Natur, wandern, Klassiker
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510689166.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Es ist für uns eine Zeit angekommen |🎄Kinderlied | minimusiker.de;Übers schneebeglänzte Feld wandern wir! ♥ Weihnachtslieder für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Es-ist-fur-uns-eine-Zeit-angekommen/p/253644584;253644584
Es ist für uns eine Zeit angekommen;059n-0284;Noten;"<p>Dieses Lied behandelt thematisch die Winterzeit und eignet sich somit auch für Kinder, die das Weihnachtsfest nicht feiern. Der Text schildert viele Beobachtungen aus der Natur. Idee: Lass die Kinder ein Bild malen, während sie dem Lied das erste Mal zuhören.
</p><ul>
	<li><em>Tonart: D-Dur</em></li>
	<li><em>Stimmumfang: c1 - c2</em></li>
	<li><em>Level: einfach</em></li>
	<li><em>Geeignet für: Kindergarten & </em><em>1.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/Esistfueruns.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Weihnachten, Winter, Schnee, Natur, wandern, Klassiker
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2510716015.jpg;;;;2.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Es ist für uns eine Zeit angekommen |🎼Noten | minimusiker.de;... sie bringt uns eine große Freud ... 🎄Weihnachtslieder für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Es-ist-fur-uns-eine-Zeit-angekommen/p/388778004;388778004
